U_1081423,C_course-v1:TsinghuaX+30240184+sp,1
U_1081817,C_course-v1:MITx+6_00_1x+sp,1
U_1082390,C_course-v1:TsinghuaX+20350033X+sp,1
U_1082902,C_course-v1:TsinghuaX+TsinghuaMandarin01+sp,1
U_1083177,C_course-v1:HUBU+HU08003X+sp,1
U_1083530,C_course-v1:TsinghuaX+20430064X+sp,1
U_1083530,C_course-v1:TsinghuaX+20430064_2X+sp,1
U_1083594,C_course-v1:TsinghuaX+20350033X+sp,1
U_1083832,C_course-v1:UQx+Crime101x+sp,1
U_1083874,C_course-v1:TsinghuaX+30240184_2X+sp,1
U_1083996,C_course-v1:NCTU+wghx+2017_T1,1
U_1084499,C_course-v1:TsinghuaX+20430064X+sp,1
U_108460,C_course-v1:TsinghuaX+10430494X_2015_2+sp,1
U_1085976,C_course-v1:TsinghuaX+20350033X+sp,1
U_1086154,C_course-v1:TsinghuaX+10430484X_2015_2+sp,1
U_1086225,C_course-v1:TsinghuaX+20430064X+sp,1
U_1086652,C_course-v1:TsinghuaX+00740113_1X+sp,1
U_1086722,C_course-v1:TsinghuaX+30240184+sp,1
U_1086730,C_course-v1:TsinghuaX+20120143X+sp,1
U_1087027,C_course-v1:TsinghuaX+30240184+sp,1
U_1087313,C_course-v1:MITx+6_00_1x+sp,1
U_1087324,C_course-v1:UQx+TROPIC101x+sp,1
U_1087345,C_course-v1:TsinghuaX+20330334X_2015_2+sp,1
U_1087707,C_course-v1:TsinghuaX+20430064X+sp,1
U_1087925,C_course-v1:TsinghuaX+20440333X+sp,1
U_1088030,C_course-v1:TsinghuaX+30240184+sp,1
U_1088375,C_course-v1:Tsinghuax+30130123X+sp,1
U_1089258,C_course-v1:MITx+6_00_1x+sp,1
U_1091182,C_course-v1:TsinghuaX+30240184+sp,1
U_1091368,C_course-v1:TsinghuaX+20430064_2X+sp,1
U_1091566,C_course-v1:MITx+6_00_1x+sp,1
U_1091783,C_course-v1:TsinghuaX+Thesis2016X+sp,1
U_1091783,C_course-v1:MITx+6_00_1x+sp,1
U_1091855,C_course-v1:TsinghuaX+20430064X+sp,1
U_1092003,C_course-v1:TsinghuaX+64100033X+SP,1
U_1092190,C_course-v1:TsinghuaX+20430064X+sp,1
U_1092231,C_course-v1:TsinghuaX+30240243X+sp,1
U_1092418,C_course-v1:TsinghuaX+70120073X+sp,1
U_1092558,C_course-v1:TsinghuaX+30240243X+sp,1
U_1092783,C_course-v1:TsinghuaX+20430064X+sp,1
U_1093097,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,1
U_1093097,C_course-v1:TsinghuaX+00740123_X+sp,1
U_1093301,C_course-v1:MITx+6_00_1x+sp,1
U_109478,C_course-v1:TsinghuaX+70120073X+sp,1
U_109478,C_course-v1:TsinghuaX+30150303X+sp,1
U_109478,C_course-v1:TsinghuaX+70167012X+sp,1
U_1094895,C_course-v1:UC_BerkeleyX+CS_184_1x+sp,1
U_1095003,C_course-v1:Tsinghuax+30130123X+sp,1
U_1095862,C_course-v1:TsinghuaX+30260112X+sp,1
U_1096406,C_course-v1:TsinghuaX+10430484X_2015_2+sp,1
U_109694,C_course-v1:TsinghuaX+00040132X+sp,1
U_1097172,C_course-v1:MITx+6_00_1x+sp,1
U_1097172,C_course-v1:TsinghuaX+60240202X+sp,1
U_1097172,C_course-v1:UST+UST001+sp,1
U_1097319,C_course-v1:MITx+6_00_1x+sp,1
U_1098947,C_course-v1:TsinghuaX+30240243X+sp,1
U_1098947,C_course-v1:TsinghuaX+70167012X+sp,1
U_1099196,C_course-v1:TsinghuaX+00701032X+sp,1
U_1099903,C_course-v1:TsinghuaX+00740113_2X+sp,1
U_1099903,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,1
U_1100363,C_course-v1:TsinghuaX+30040323X+sp,1
U_1102641,C_course-v1:TsinghuaX+30240243X+sp,1
U_1103229,C_course-v1:MicrosoftX+Microsoft101+sp,1
U_1103229,C_course-v1:TsinghuaX+30240184_2X+sp,1
U_1103229,C_course-v1:TsinghuaX+30240184+sp,1
U_1103245,C_course-v1:JXUST+JXUST2016001+2016_T2,1
U_1103331,C_course-v1:TsinghuaX+00740113_2X+sp,1
U_1103476,C_course-v1:TsinghuaX+30240184+sp,1
U_1103476,C_course-v1:MITx+6_00_1x+sp,1
U_110403,C_course-v1:MITx+6_00_1x+sp,1
U_110779,C_course-v1:TsinghuaX+20430064X+sp,1
U_1108911,C_course-v1:TsinghuaX+70120073X+sp,1
U_1110093,C_course-v1:TsinghuaX+30240184_2X+sp,1
U_1110093,C_course-v1:MITx+6_00_1x+sp,1
U_1111340,C_course-v1:TsinghuaX+70120073X+sp,1
U_1111547,C_course-v1:MITx+6_00_1x+sp,1
U_1112797,C_course-v1:TsinghuaX+70250023X_2015_2+sp,1
U_1112797,C_course-v1:Tsinghuax+30130123X+sp,1
U_1113534,C_course-v1:TsinghuaX+20430064X+sp,1
U_1113590,C_course-v1:MITx+15_390_2x+sp,1
U_1114124,C_course-v1:TsinghuaX+30240243X+sp,1
U_11168,C_course-v1:ZUELX+B0800280+sp,1
U_112215,C_course-v1:UQx+Crime101x+sp,1
U_11247,C_course-v1:TsinghuaX+00701032X+sp,1
U_11253,C_course-v1:NJU+C1026+2016_T2,1
U_112715,C_course-v1:TsinghuaX+00310222X+sp,1
U_112906,C_course-v1:TsinghuaX+00680082X+sp,1
U_112906,C_course-v1:TsinghuaX+80590952X+sp,1
U_11307,C_course-v1:TsinghuaX+00701032X+sp,1
U_113084,C_course-v1:TsinghuaX+00701032X+sp,1
U_1132987,C_course-v1:TsinghuaX+10430484X_2015_2+sp,1
U_1133327,C_course-v1:TsinghuaX+30240184+sp,1
U_1133327,C_course-v1:MITx+6_00_1x+sp,1
U_1133327,C_course-v1:TsinghuaX+00740043_2x_2015_T2+sp,1
U_1134669,C_course-v1:TsinghuaX+Thesis2016X+sp,1
U_1134669,C_course-v1:NJU+C1026+2016_T2,1
U_1136295,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,1
U_1136309,C_course-v1:PekingX+Peking001x+_,1
U_1136315,C_course-v1:TsinghuaX+30240184_2X+sp,1
U_1136549,C_course-v1:TsinghuaX+30240184+sp,1
U_113729,C_course-v1:TsinghuaX+30240184+sp,1
U_114387,C_course-v1:TsinghuaX+34100325_X+sp,1
U_1144680,C_course-v1:TsinghuaX+30040323X+sp,1
U_11460,C_course-v1:UQx+Think101x+sp,1
U_1157317,C_course-v1:TsinghuaX+00701032X+sp,1
U_11678,C_course-v1:TsinghuaX+20120143X+sp,1
U_117257,C_course-v1:TsinghuaX+64100033X+SP,1
U_117359,C_course-v1:MITx+15_390_2x+sp,1
U_117359,C_course-v1:TsinghuaX+80590952X+sp,1
U_117359,C_course-v1:TsinghuaX+THESIS2015X+2015_T1,1
U_1175847,C_course-v1:MITx+6_00_1x+sp,1
U_1176742,C_course-v1:TsinghuaX+20120143X+sp,1
U_1176742,C_course-v1:TsinghuaX+70150023X+sp,1
U_117726,C_course-v1:TsinghuaX+00690212X+sp,1
U_117926,C_course-v1:MITx+6_00_1x+sp,1
U_1179770,C_course-v1:AdelaideX+Wine101x+sp,1
U_1180608,C_course-v1:TsinghuaX+40050455_2X+sp,1
U_1180608,C_course-v1:MITx+6_00_1x+sp,1
U_1180608,C_course-v1:TsinghuaX+40050444X+sp,1
U_118183,C_course-v1:UQx+Think101x+sp,1
U_11837,C_course-v1:TsinghuaX+30240184_2X+sp,1
U_1187136,C_course-v1:TsinghuaX+70250023X_2015_2+sp,1
U_11877,C_course-v1:UQx+Think101x+sp,1
U_1193958,C_course-v1:TsinghuaX+00740123_X+sp,1
U_119726,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,1
U_1197473,C_course-v1:TsinghuaX+30040323X+sp,1
U_119795,C_course-v1:TsinghuaX+34100325_X+sp,1
U_1198574,C_course-v1:TsinghuaX+00701032X+sp,1
U_1198625,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,1
U_1198625,C_course-v1:TsinghuaX+00740043_2x_2015_T2+sp,1
U_1201171,C_course-v1:AdelaideX+Wine101x+sp,1
U_120150,C_course-v1:TsinghuaX+70167012X+sp,1
U_1201705,C_course-v1:TsinghuaX+20350033X+sp,1
U_1201709,C_course-v1:MITx+6_00_1x+sp,1
U_1201914,C_course-v1:MicrosoftX+Microsoft101+sp,1
U_1201914,C_course-v1:TsinghuaX+34100325_X+sp,1
U_1202070,C_course-v1:TsinghuaX+20440333X+sp,1
U_1202281,C_course-v1:TsinghuaX+10430484X_2015_2+sp,1
U_120327,C_course-v1:TsinghuaX+00701032X+sp,1
U_121024,C_course-v1:BIT+BIT2016001+sp,1
U_121303,C_course-v1:TsinghuaX+30240184+sp,1
U_122241,C_course-v1:TsinghuaX+30240184_2X+sp,1
U_122241,C_course-v1:TsinghuaX+30240243X+sp,1
U_122241,C_course-v1:TsinghuaX+30240184+sp,1
U_122264,C_course-v1:TsinghuaX+80000822X+sp,1
U_122280,C_course-v1:MITx+6_00_1x+sp,1
U_1223198,C_course-v1:MITx+6_00_1x+sp,1
U_122421,C_course-v1:TsinghuaX+MOOC101_2015_2+sp,1
U_122421,C_course-v1:TsinghuaX+00310222X+sp,1
U_122421,C_course-v1:edX+BlendedX+sp,1
U_1224727,C_course-v1:TsinghuaX+20220053X_2015_T2+sp,1
U_1224727,C_course-v1:TsinghuaX+30040323X+sp,1
U_1224727,C_course-v1:TsinghuaX+20430064X+sp,1
U_1225816,C_course-v1:TsinghuaX+00740113_1X+sp,1
U_1229301,C_course-v1:TsinghuaX+30240184+sp,1
U_1229301,C_course-v1:UST+UST001+sp,1
U_1229301,C_course-v1:TsinghuaX+70250023X_2015_2+sp,1
U_1230533,C_course-v1:TsinghuaX+30240184+sp,1
U_1231730,C_course-v1:TsinghuaX+0350161X_2015_T2+sp,1
U_1232564,C_course-v1:TsinghuaX+20220053X_2015_T2+sp,1
U_1232564,C_course-v1:Tsinghuax+30130123X+sp,1
U_124348,C_course-v1:TsinghuaX+00701032X+sp,1
U_125605,C_course-v1:WUT+1022817X+sp,1
U_125647,C_course-v1:TsinghuaX+00690242+sp,1
U_125755,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,1
U_125964,C_course-v1:MITx+6_00_1x+sp,1
U_126211,C_course-v1:TsinghuaX+00701032X+sp,1
U_126522,C_course-v1:TsinghuaX+30240243X+sp,1
U_126524,C_course-v1:MITx+6_00_1x+sp,1
U_127179,C_course-v1:TsinghuaX+00701032X+sp,1
U_1275332,C_course-v1:TsinghuaX+00701032X+sp,1
U_1275332,C_course-v1:TsinghuaX+2070071X+2017_T1,1
U_127597,C_course-v1:TsinghuaX+30240243X+sp,1
U_12807,C_course-v1:TsinghuaX+30240184+sp,1
U_128312,C_course-v1:TsinghuaX+30240184+sp,1
U_129222,C_course-v1:UC_BerkeleyX+CS_184_1x+sp,1
U_129887,C_course-v1:MITx+6_00_1x+sp,1
U_130,C_course-v1:TsinghuaX+64100033X+SP,1
U_130063,C_course-v1:TsinghuaX+00740113_1X+sp,1
U_130627,C_course-v1:TsinghuaX+60240202X+sp,1
U_130627,C_course-v1:TsinghuaX+64100033X+SP,1
U_130726,C_course-v1:TsinghuaX+00310222X+sp,1
U_13086,C_course-v1:TsinghuaX+00701032X+sp,1
U_13086,C_course-v1:HUBU+HU08002X+sp,1
U_131938,C_course-v1:Tsinghuax+30130123X+sp,1
U_132094,C_course-v1:TsinghuaX+10430484X_2015_2+sp,1
U_132159,C_course-v1:TsinghuaX+20330334X_2015_2+sp,1
U_132159,C_course-v1:TsinghuaX+20430064X+sp,1
U_13241,C_course-v1:TsinghuaX+80590952X+sp,1
U_1326752,C_course-v1:TsinghuaX+30240243X+sp,1
U_132792,C_course-v1:HIT+HIT2016001+sp,1
U_133836,C_course-v1:TsinghuaX+Thesis2016X+sp,1
U_134052,C_course-v1:TsinghuaX+2070071X+2017_T1,1
U_13414,C_course-v1:TsinghuaX+00740043_2x_2015_T2+sp,1
U_13414,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,1
U_134306,C_course-v1:UST+UST001+sp,1
U_135670,C_course-v1:TsinghuaX+00310222X+sp,1
U_136156,C_course-v1:AdelaideX+Wine101x+sp,1
U_136396,C_course-v1:TsinghuaX+20430064X+sp,1
U_1364195,C_course-v1:TsinghuaX+00740123_X+sp,1
U_1364575,C_course-v1:TsinghuaX+70150023X+sp,1
U_136629,C_course-v1:TsinghuaX+30240184+sp,1
U_1366631,C_course-v1:TsinghuaX+00740123_X+sp,1
U_1366631,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,1
U_1366972,C_course-v1:TsinghuaX+00740043_2x_2015_T2+sp,1
U_136956,C_course-v1:AdelaideX+Wine101x+sp,1
U_1369699,C_course-v1:TsinghuaX+30240243X+sp,1
U_1370926,C_course-v1:TsinghuaX+30240184+sp,1
U_1371078,C_course-v1:TsinghuaX+20430064_2X+sp,1
U_1371078,C_course-v1:TsinghuaX+20430064X+sp,1
U_1372026,C_course-v1:MITx+6_00_1x+sp,1
U_1372344,C_course-v1:TsinghuaX+34100325_X+sp,1
U_1372620,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,1
U_13742,C_course-v1:MITx+15_390_2x+sp,1
U_137482,C_course-v1:TsinghuaX+00310222X+sp,1
U_1376990,C_course-v1:TsinghuaX+60240013X+sp,1
U_137759,C_course-v1:TsinghuaX+30240184+sp,1
U_137759,C_course-v1:TsinghuaX+60240202X+sp,1
U_137759,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,1
U_138129,C_course-v1:UQx+BIOIMG101x+sp,1
U_138142,C_course-v1:NJU+C1026+2016_T2,1
U_138142,C_course-v1:TsinghuaX+30240184+sp,1
U_138142,C_course-v1:TsinghuaX+30240243X+sp,1
U_138468,C_course-v1:TsinghuaX+30240243X+sp,1
U_138468,C_course-v1:NJU+C1026+2016_T2,1
U_138588,C_course-v1:TsinghuaX+00040132X+sp,1
U_13891,C_course-v1:TsinghuaX+30240184+sp,1
U_138929,C_course-v1:TsinghuaX+30240243X+sp,1
U_139117,C_course-v1:TsinghuaX+30320174X+sp,1
U_139175,C_course-v1:TsinghuaX+60240202X+sp,1
U_139213,C_course-v1:Tsinghua+20150001+sp,1
U_13949,C_course-v1:UST+UST001+sp,1
U_139685,C_course-v1:MITx+6_00_1x+sp,1
U_13988,C_course-v1:TsinghuaX+34100325_X+sp,1
U_139912,C_course-v1:HIT+HIT2016001+sp,1
U_13997,C_course-v1:TsinghuaX+10430494X_2015_2+sp,1
U_140309,C_course-v1:TsinghuaX+80590952X+sp,1
U_140323,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,1
U_140323,C_course-v1:TsinghuaX+30240243X+sp,1
U_140323,C_course-v1:MITx+6_00_1x+sp,1
U_1404176,C_course-v1:TsinghuaX+00310222X+sp,1
U_1405480,C_course-v1:TsinghuaX+00690212X+sp,1
U_1417139,C_course-v1:TsinghuaX+40050455X+sp,1
U_1417139,C_course-v1:TsinghuaX+40050455_2X+sp,1
U_142289,C_course-v1:TsinghuaX+64100033X+SP,1
U_142521,C_course-v1:Tsinghua+20150001+sp,1
U_143319,C_course-v1:TsinghuaX+30240184+sp,1
U_143325,C_course-v1:TsinghuaX+30240243X+sp,1
U_1435365,C_course-v1:TsinghuaX+34100325_X+sp,1
U_1435365,C_course-v1:TsinghuaX+00310222X+sp,1
U_1435365,C_course-v1:TsinghuaX+60240202X+sp,1
U_1435365,C_course-v1:TsinghuaX+30150303X+sp,1
U_143647,C_course-v1:MITx+6_00_1x+sp,1
U_1437756,C_course-v1:TsinghuaX+00740123_X+sp,1
U_1438489,C_course-v1:MITx+6_00_1x+sp,1
U_1439206,C_course-v1:TsinghuaX+00310222X+sp,1
U_144127,C_course-v1:TsinghuaX+34100325_X+sp,1
U_1441921,C_course-v1:Tsinghuax+30130123X+sp,1
U_1441921,C_course-v1:MITx+6_00_1x+sp,1
U_14426,C_course-v1:MITx+6_00_1x+sp,1
U_14492,C_course-v1:MITx+6_00_1x+sp,1
U_145072,C_course-v1:TsinghuaX+20220053X_2015_T2+sp,1
U_1452475,C_course-v1:TsinghuaX+30240243X+sp,1
U_1452505,C_course-v1:TsinghuaX+00740113_2X+sp,1
U_1452505,C_course-v1:TsinghuaX+00740113_1X+sp,1
U_145633,C_course-v1:Tsinghua+20150001+sp,1
U_1457042,C_course-v1:TsinghuaX+60240202X+sp,1
U_1458930,C_course-v1:TsinghuaX+70120073X+sp,1
U_1459394,C_course-v1:TsinghuaX+00740123_X+sp,1
U_1459440,C_course-v1:UST+UST001+sp,1
U_1459440,C_course-v1:TsinghuaX+30240184+sp,1
U_1460496,C_course-v1:TsinghuaX+30240184+sp,1
U_1460602,C_course-v1:UST+UST001+sp,1
U_1460684,C_course-v1:TsinghuaX+30240243X+sp,1
U_146117,C_course-v1:TsinghuaX+30240243X+sp,1
U_1461528,C_course-v1:TsinghuaX+00701032X+sp,1
U_1462037,C_course-v1:TsinghuaX+30240243X+sp,1
U_146225,C_course-v1:TsinghuaX+00740123_X+sp,1
U_146736,C_course-v1:MITx+6_00_1x+sp,1
U_1467634,C_course-v1:UST+UST001+sp,1
U_1468038,C_course-v1:TsinghuaX+30240184+sp,1
U_1468273,C_course-v1:WUT+1022817X+sp,1
U_1469031,C_course-v1:TsinghuaX+30240184_2X+sp,1
U_1469031,C_course-v1:TsinghuaX+30240184+sp,1
U_146964,C_course-v1:TsinghuaX+10430494X_2015_2+sp,1
U_146964,C_course-v1:TsinghuaX+00740123_X+sp,1
U_1471028,C_course-v1:MITx+6_00_1x+sp,1
U_1471028,C_course-v1:TsinghuaX+30040323X+sp,1
U_1471142,C_course-v1:TsinghuaX+00701032X+sp,1
U_1471647,C_course-v1:MITx+6_00_1x+sp,1
U_1471778,C_course-v1:UQx+Think101x+sp,1
U_1472541,C_course-v1:TsinghuaX+30240243X+sp,1
U_1472644,C_course-v1:TsinghuaX+20440333X+sp,1
U_1473740,C_course-v1:TsinghuaX+20440333X+sp,1
U_1473740,C_course-v1:TsinghuaX+20220053X_2015_T2+sp,1
U_1475436,C_course-v1:TsinghuaX+20220053X_2015_T2+sp,1
U_1476275,C_course-v1:MITx+6_00_1x+sp,1
U_1480336,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,1
U_1480373,C_course-v1:TsinghuaX+10430494X_2015_2+sp,1
U_1480373,C_course-v1:TsinghuaX+00740123_X+sp,1
U_1480373,C_course-v1:TsinghuaX+70150023X+sp,1
U_1480373,C_course-v1:TsinghuaX+20220053X_2015_T2+sp,1
U_1480661,C_course-v1:ZUELX+B0800280+sp,1
U_1480688,C_course-v1:TsinghuaX+00040132X+sp,1
U_1480696,C_course-v1:TsinghuaX+0350161X_2015_T2+sp,1
U_148087,C_course-v1:TsinghuaX+00701032X+sp,1
U_1481510,C_course-v1:MITx+6_00_1x+sp,1
U_1481543,C_course-v1:TsinghuaX+30240243X+sp,1
U_1484895,C_course-v1:MicrosoftX+Microsoft101+sp,1
U_1484954,C_course-v1:MITx+6_00_1x+sp,1
U_1484993,C_course-v1:TsinghuaX+10421094X_2015_2+sp,1
U_148566,C_course-v1:UQx+Think101x+sp,1
U_1487700,C_course-v1:TsinghuaX+30240184+sp,1
U_1487700,C_course-v1:MITx+6_00_1x+sp,1
U_1487700,C_course-v1:UST+UST001+sp,1
U_1490136,C_course-v1:TsinghuaX+34100325_X+sp,1
U_1490958,C_course-v1:TsinghuaX+80590952X+sp,1
U_1492502,C_course-v1:TsinghuaX+THESIS2015X+2015_T1,1
U_1493002,C_course-v1:TsinghuaX+80590952X+sp,1
U_1493377,C_course-v1:MITx+6_00_1x+sp,1
U_150077,C_course-v1:TsinghuaX+00701032X+sp,1
U_150400,C_course-v1:BJUT+2140074001x+sp,1
U_150949,C_course-v1:TsinghuaX+60240013X+sp,1
U_1509759,C_course-v1:TsinghuaX+30240243X+sp,1
U_1510757,C_course-v1:TsinghuaX+00740043_2x_2015_T2+sp,1
U_151080,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,1
U_151101,C_course-v1:TsinghuaX+34100325_X+sp,1
U_1511034,C_course-v1:TsinghuaX+34100325_X+sp,1
U_1511511,C_course-v1:MITx+6_00_1x+sp,1
U_1511511,C_course-v1:TsinghuaX+20220053X_2015_T2+sp,1
